opsize;nesting;pass;time;memory;localityMax;localityMean;localityMedian;localityStdev
300;0.02;bool-nest-clone;0.6067216396331787;120.55078125;153;77.72607260726073;78;43.84697441842869
300;0.02;bool-nest-composable;0.7685163021087646;108.93359375;153;77.72607260726073;78;43.84697441842869
300;0.03;bool-nest-clone;0.6077778339385986;120.6953125;153;77.72607260726073;78;43.84697441842869
300;0.03;bool-nest-composable;0.7796258926391602;108.93359375;153;77.72607260726073;78;43.84697441842869
300;0.04;bool-nest-clone;0.6153590679168701;120.3515625;79;41.20860927152318;41.0;21.907526704277945
300;0.04;bool-nest-composable;0.4773542881011963;101.25;79;41.20860927152318;41.0;21.907526704277945
300;0.05;bool-nest-clone;0.6127502918243408;120.29296875;55;29.362126245847175;29;14.623215359968166
300;0.05;bool-nest-composable;0.41300177574157715;97.40234375;55;29.362126245847175;29;14.623215359968166
300;0.06;bool-nest-clone;0.6118767261505127;120.35546875;55;29.362126245847175;29;14.623215359968166
300;0.06;bool-nest-composable;0.4099082946777344;97.33984375;55;29.362126245847175;29;14.623215359968166
300;0.07;bool-nest-clone;0.6171889305114746;120.953125;44;23.93421052631579;24.0;11.159610727345978
300;0.07;bool-nest-composable;0.3912849426269531;97.11328125;44;23.93421052631579;24.0;11.159610727345978
300;0.08;bool-nest-clone;0.6121242046356201;120.0390625;37;20.471571906354516;21;8.899609440417022
300;0.08;bool-nest-composable;0.3723297119140625;97.1328125;37;20.471571906354516;21;8.899609440417022
300;0.09;bool-nest-clone;0.6087758541107178;120.08984375;37;20.471571906354516;21;8.899609440417022
300;0.09;bool-nest-composable;0.36879539489746094;97.140625;37;20.471571906354516;21;8.899609440417022
300;0.1;bool-nest-clone;0.7979452610015869;129.40625;34;19.020172910662826;19;7.594274309119616
300;0.1;bool-nest-composable;0.415926456451416;96.77734375;34;19.020172910662826;19;7.594274309119616
300;0.2;bool-nest-clone;0.6429612636566162;120.94921875;27;15.513157894736842;16.0;5.275244936180987
300;0.2;bool-nest-composable;0.3753364086151123;96.4453125;27;15.513157894736842;16.0;5.275244936180987
300;0.3;bool-nest-clone;0.6649022102355957;121.14453125;30;16.960526315789473;17.0;6.421787973624097
300;0.3;bool-nest-composable;0.4423983097076416;97.19140625;30;16.960526315789473;17.0;6.421787973624097
300;0.4;bool-nest-clone;0.6662659645080566;120.66015625;35;19.3953488372093;19;8.205679636360028
300;0.4;bool-nest-composable;0.5125579833984375;96.640625;35;19.3953488372093;19;8.205679636360028
300;0.5;bool-nest-clone;0.6868584156036377;120.375;40;21.837209302325583;22;9.871342910299143
300;0.5;bool-nest-composable;0.5745010375976562;97.46484375;40;21.837209302325583;22;9.871342910299143
300;0.6;bool-nest-clone;0.6807601451873779;121.1953125;49;26.242622950819673;26;12.729220154003025
300;0.6;bool-nest-composable;0.7071828842163086;98.01171875;49;26.242622950819673;26;12.729220154003025
300;0.7;bool-nest-clone;0.6612365245819092;119.6015625;64;33.56521739130435;34;17.374620681569464
300;0.7;bool-nest-composable;0.9093115329742432;98.7421875;64;33.56521739130435;34;17.374620681569464
300;0.8;bool-nest-clone;0.6671581268310547;119.6015625;64;33.56521739130435;34;17.374620681569464
300;0.8;bool-nest-composable;0.9064879417419434;98.75390625;64;33.56521739130435;34;17.374620681569464
300;0.9;bool-nest-clone;0.6630597114562988;119.6484375;64;33.56521739130435;34;17.374620681569464
300;0.9;bool-nest-composable;0.907904863357544;98.71484375;64;33.56521739130435;34;17.374620681569464
300;1.0;bool-nest-clone;0.6294214725494385;118.328125;103;52.64451827242525;53;29.053110186642066
300;1.0;bool-nest-composable;1.5427215099334717;100.41796875;103;52.64451827242525;53;29.053110186642066
1000;0.0;bool-nest-clone;7.1290507316589355;397.66015625;503;252.74277168494515;253;144.85502297033142
1000;0.0;bool-nest-composable;14.560748100280762;259.140625;503;252.74277168494515;253;144.85502297033142
1000;0.01;bool-nest-clone;6.8388495445251465;397.0625;254;128.7375249500998;129.0;72.37208198477549
1000;0.01;bool-nest-composable;5.224111557006836;179.9140625;254;128.7375249500998;129.0;72.37208198477549
1000;0.02;bool-nest-clone;7.500080585479736;396.05078125;131;67.48;67.5;36.15379228651811
1000;0.02;bool-nest-composable;2.8355607986450195;140.7578125;131;67.48;67.5;36.15379228651811
1000;0.03;bool-nest-clone;6.722920656204224;392.63671875;91;47.556338028169016;48.0;24.031226435167024
1000;0.03;bool-nest-composable;2.010904312133789;127.9140625;91;47.556338028169016;48.0;24.031226435167024
1000;0.04;bool-nest-clone;6.461624383926392;398.87890625;73;38.591633466135455;39.0;18.325585623814273
1000;0.04;bool-nest-composable;1.8326647281646729;122.45703125;73;38.591633466135455;39.0;18.325585623814273
1000;0.05;bool-nest-clone;6.307194948196411;392.875;62;33.10965794768612;33.0;14.709576772479913
1000;0.05;bool-nest-composable;1.682868480682373;118.640625;62;33.10965794768612;33.0;14.709576772479913
1000;0.06;bool-nest-clone;7.260974168777466;396.77734375;56;30.12;30.0;12.601444218675747
1000;0.06;bool-nest-composable;1.707651138305664;117.04296875;56;30.12;30.0;12.601444218675747
1000;0.07;bool-nest-clone;6.5489420890808105;395.49609375;52;28.125250501002004;28.0;11.148642085403047
1000;0.07;bool-nest-composable;1.7289607524871826;115.8125;52;28.125250501002004;28.0;11.148642085403047
1000;0.08;bool-nest-clone;7.917239427566528;422.3046875;50;27.130643611911623;27;10.212371478749722
1000;0.08;bool-nest-composable;1.9600656032562256;116.046875;50;27.130643611911623;27;10.212371478749722
1000;0.09;bool-nest-clone;6.679485321044922;393.76171875;48;26.127766599597585;26.0;9.625242369758137
1000;0.09;bool-nest-composable;1.7640671730041504;114.2578125;48;26.127766599597585;26.0;9.625242369758137
1000;0.1;bool-nest-clone;7.68138313293457;391.96875;47;25.625630676084764;26;9.236954162647772
1000;0.1;bool-nest-composable;1.9321885108947754;114.046875;47;25.625630676084764;26;9.236954162647772
1000;0.2;bool-nest-clone;8.165882349014282;393.7734375;57;30.578046324269888;31;12.978588190602204
1000;0.2;bool-nest-composable;3.0566933155059814;117.36328125;57;30.578046324269888;31;12.978588190602204
1000;0.3;bool-nest-clone;8.059283256530762;394.8671875;76;40.01106639839034;40.0;19.31226614447572
1000;0.3;bool-nest-composable;4.772077560424805;122.0078125;76;40.01106639839034;40.0;19.31226614447572
1000;0.4;bool-nest-clone;8.918503522872925;395.546875;98;50.936619718309856;51.0;26.18619915577353
1000;0.4;bool-nest-composable;7.2369914054870605;127.68359375;98;50.936619718309856;51.0;26.18619915577353
1000;0.5;bool-nest-clone;8.464589595794678;389.390625;116;59.87309644670051;60;31.669968864876928
1000;0.5;bool-nest-composable;9.192805767059326;131.8203125;116;59.87309644670051;60;31.669968864876928
1000;0.6;bool-nest-clone;8.36918330192566;392.3125;147;75.27245206861755;75;40.92815135915933
1000;0.6;bool-nest-composable;13.73629379272461;139.2890625;147;75.27245206861755;75;40.92815135915933
1000;0.7;bool-nest-clone;8.896129369735718;387.078125;202;102.58948432760364;103;57.15350920114239
1000;0.7;bool-nest-composable;22.726568698883057;150.4453125;202;102.58948432760364;103;57.15350920114239
1000;0.8;bool-nest-clone;8.101060628890991;387.06640625;202;102.58948432760364;103;57.15350920114239
1000;0.8;bool-nest-composable;22.996528387069702;150.44921875;202;102.58948432760364;103;57.15350920114239
1000;0.9;bool-nest-clone;7.903741359710693;387.109375;202;102.58948432760364;103;57.15350920114239
1000;0.9;bool-nest-composable;24.622982501983643;150.41796875;202;102.58948432760364;103;57.15350920114239
1000;1.0;bool-nest-clone;7.464683294296265;367.2265625;331;166.65989847715736;167;94.8423117150415
1000;1.0;bool-nest-composable;47.69740152359009;168.59375;331;166.65989847715736;167;94.8423117150415
3000;0.0;bool-nest-clone;62.30734729766846;2818.17578125;1503;752.7475857475857;753;433.52198561932477
3000;0.0;bool-nest-composable;263.2055821418762;1546.23046875;1503;752.7475857475857;753;433.52198561932477
3000;0.01;bool-nest-clone;63.07040596008301;2809.96484375;258;131.07438292194797;131.0;72.16800555113069
3000;0.01;bool-nest-composable;20.212377786636353;358.78515625;258;131.07438292194797;131.0;72.16800555113069
3000;0.02;bool-nest-clone;67.1476821899414;2801.09765625;139;71.65106951871658;72.0;36.18598506888262
3000;0.02;bool-nest-composable;12.601780891418457;245.1484375;139;71.65106951871658;72.0;36.18598506888262
3000;0.03;bool-nest-clone;66.4779884815216;2769.1171875;103;53.67215870880968;54.0;24.44807752563223
3000;0.03;bool-nest-composable;11.142712831497192;210.43359375;103;53.67215870880968;54.0;24.44807752563223
3000;0.04;bool-nest-clone;65.52839207649231;2780.66015625;87;45.68009399127224;46;18.703764391397062
3000;0.04;bool-nest-composable;11.48846697807312;195.7578125;87;45.68009399127224;46;18.703764391397062
3000;0.05;bool-nest-clone;65.20148015022278;2729.0234375;81;42.680908782638184;43;16.449449054839352
3000;0.05;bool-nest-composable;11.788728713989258;188.94140625;81;42.680908782638184;43;16.449449054839352
3000;0.06;bool-nest-clone;66.18954300880432;2824.03125;80;42.18027324225258;42;15.91152069179165
3000;0.06;bool-nest-composable;13.263638734817505;189.703125;80;42.18027324225258;42;15.91152069179165
3000;0.07;bool-nest-clone;65.32824730873108;2737.1953125;80;42.176151761517616;42.0;16.04010985168813
3000;0.07;bool-nest-composable;13.307523488998413;188.2265625;80;42.176151761517616;42.0;16.04010985168813
3000;0.08;bool-nest-clone;66.3517575263977;2740.46875;82;43.17230873392011;43.0;16.833493603313567
3000;0.08;bool-nest-composable;14.797130584716797;190.046875;82;43.17230873392011;43.0;16.833493603313567
3000;0.09;bool-nest-clone;67.19439172744751;2771.6171875;85;44.668236877523555;45.0;17.957829369530607
3000;0.09;bool-nest-composable;15.568049192428589;193.5234375;85;44.668236877523555;45.0;17.957829369530607
3000;0.1;bool-nest-clone;67.2906608581543;2762.16015625;89;46.66239460370995;47;19.482898977398964
3000;0.1;bool-nest-composable;17.35108733177185;196.828125;89;46.66239460370995;47;19.482898977398964
3000;0.2;bool-nest-clone;70.10219192504883;2738.58984375;142;73.09837177747626;73.0;37.17974878583207
3000;0.2;bool-nest-composable;40.40332841873169;242.78125;142;73.09837177747626;73.0;37.17974878583207
3000;0.3;bool-nest-clone;73.51087093353271;2763.7265625;207;105.52585332882731;106;57.01337806133713
3000;0.3;bool-nest-composable;81.56853079795837;298.6484375;207;105.52585332882731;106;57.01337806133713
3000;0.4;bool-nest-clone;74.94309186935425;2758.015625;276;139.94850948509486;140.0;77.51219047649317
3000;0.4;bool-nest-composable;129.20684599876404;353.76171875;276;139.94850948509486;140.0;77.51219047649317
3000;0.5;bool-nest-clone;74.73878979682922;2742.57421875;334;168.88361045130642;169;94.56100571174588
3000;0.5;bool-nest-composable;199.1341314315796;396.62109375;334;168.88361045130642;169;94.56100571174588
3000;0.6;bool-nest-clone;75.94832181930542;2747.41796875;427;215.28126058963062;215;121.7309377465222
3000;0.6;bool-nest-composable;303.02627205848694;463.171875;427;215.28126058963062;215;121.7309377465222
3000;0.7;bool-nest-clone;78.78440308570862;2713.4921875;594;298.596473380807;299;170.29770385625304
3000;0.7;bool-nest-composable;546.5196692943573;566.9609375;594;298.596473380807;299;170.29770385625304
3000;0.8;bool-nest-clone;76.46818685531616;2713.6015625;594;298.596473380807;299;170.29770385625304
3000;0.8;bool-nest-composable;518.6182160377502;567.09765625;594;298.596473380807;299;170.29770385625304
3000;0.9;bool-nest-clone;77.52770447731018;2713.5078125;594;298.596473380807;299;170.29770385625304
3000;0.9;bool-nest-composable;551.6067562103271;566.98046875;594;298.596473380807;299;170.29770385625304
3000;1.0;bool-nest-clone;75.37245202064514;2557.18359375;985;493.6644044791313;494;283.6274994016739
3000;1.0;bool-nest-composable;1087.3508183956146;737.46484375;985;493.6644044791313;494;283.6274994016739
